263340,Raung,1/27/2021,"PVMBG reported that daily gray-to-brown ash plumes rose 400-700 m above Raung’s summit and drifted SE, E, and NE during 26 January-2 February. Incandescence from the crater was often seen reflected in the emissions and rumbling was sometimes heard. At 2354 on 2 February an ash plume rose 1 km and drifted E. The Alert Level remained at 2 (on a scale of 1-4), and the public was warned to remain outside of the 2-km exclusion zone."
290240,Sarychev Peak,1/27/2021,"KVERT reported that the eruption at Sarychev Peak continued during 22-29 January, characterized by lava effusion from the crater onto the N flank. A daily thermal anomaly was identified in satellite images. The Aviation Color Code remained at Yellow (the second lowest level on a four-color scale)."
360150,Soufriere St. Vincent,1/27/2021,"University of the West Indies Seismic Research Centre (UWI-SRC) and National Emergency Management Organisation (NEMO) reported that the lava dome in Soufrière St. Vincent’s main crater was an estimated 428 m long, 217 m wide, 80 m high, and had a volume of 4.45 million cubic meters by 27 January. The dome continued to grow during 27 January-2 February. During a field visit on 1 February scientists observed that gas-and-steam continued to rise from the top of the dome as well as along the contact of the old and new domes. Gas-and-steam plumes were often visible from Belmont Observatory. The Alert Level remained at Orange (the second highest level on a four-color scale)."
256010,Tinakula,1/27/2021,Thermal anomalies over Tinakula’s summit and on the WNW flank were periodically visible in satellite images during 17 December 2020-21 January 2021. Weather clouds often obscured views.
282080,Aira,1/27/2021,"JMA reported that during 25 January-1 February incandescence from Minamidake Crater (at Aira Caldera’s Sakurajima volcano) was often visible at night. Ten explosions generated eruption plumes that rose 1.8-2.3 km above the crater rim and ejected bombs 800-1,100 km away from the crater. The Alert Level remained at 3 (on a 5-level scale)."
268010,Dukono,1/27/2021,"PVMBG reported that during 26 January-2 February ash plumes from Dukono rose 100-600 m above the summit and drifted W, SW, and W. Weather conditions sometimes prevented visual observations. The Alert Level remained at 2 (on a scale of 1-4), and the public was warned to remain outside of the 2-km exclusion zone."
290380,Ebeko,1/27/2021,"Volcanologists in Severo-Kurilsk (Paramushir Island), about 7 km E of Ebeko, observed explosions during 22, 24-25, and 27 January that sent ash plumes to 3.1 km (10,200 ft) a.s.l. and drifted ESE. Ashfall was reported in Severo-Kurilsk on 24 January. The Aviation Color Code remained at Orange (the second highest level on a four-color scale)."
300130,Karymsky,1/27/2021,KVERT reported that a thermal anomaly over a lava dome in Karymsky’s summit crater was visible in satellite images during 21-24 and 27 January. The Aviation Color Code remained at Orange (the second highest level on a four-color scale).
332010,Kilauea,1/27/2021,"HVO reported that lava from a vent on a cone on the inner NW wall of Kilauea’s Halema`uma`u Crater fed flows that traveled down a channel into a perched lava lake during 27-29 January. The vent was mostly crusted over during 30 January-2 February, though several incandescent areas on cone were visible and lava slowly effused from the base of the cone. The western half of the lake deepened from 209 to 212 m and was elevated ~5 m above the stagnant E half."
300260,Klyuchevskoy,1/27/2021,"KVERT reported that Strombolian and sometimes Vulcanian activity at Klyuchevskoy continued during 22-29 January and lava advanced down the Kozyrevsky drainage on the S flank and the Apakhonchich drainage on the SE flank. A large bright thermal anomaly was identified daily in satellite images. Steam-and-gas plumes with some ash rose to 6 km (19,700 ft) a.s.l. and drifted 125 km in multiple directions. On 24 January collapses from the lava flow sent large amounts of material and pyroclastic flows down the Apakhonchich drainage. An ash cloud rose to 9.6 km (31,500 ft) a.s.l. and drifted 60 km N then NE. The Aviation Color Code remined at Orange (the second highest level on a four-color scale)."
264230,Lewotolok,1/27/2021,"PVMBG reported that the eruption at Lewotolo continued at least during 26-28 January. Gray-and-white ash plumes rose 500 m above the summit and drifted E, SE, and W. Strombolian explosions ejected material 500 m above the summit, and incandescent material was ejected as far as 500-600 m SE from the crater. Rumbling was reported during 29-30 January; weather conditions prevented visual observations of the crater during 29 January-2 February. The Alert Level remained at 3 (on a scale of 1-4) and the public was warned to stay 4 km away from the summit crater."
357070,Nevados de Chillan,1/27/2021,"SERNAGEOMIN reported that activity at Nevados de Chillán’s Nicanor Crater was ongoing with sporadic gas-and-ash emissions and continuing lava effusion through 1 February. Lava effusion began in mid-2020 though the rate had increased in the past two months. A satellite image from 25 January showed a thermal anomaly over the lava dome in Nicanor Crater and one on the N crater rim, at the vent producing lava flows. A minor thermal anomaly was visible at the end of the active “L5” lava flow, about 600 m N of the vent. The Alert Level remained at Yellow, the second lowest level on a four-color scale, and residents were reminded not to approach the crater within 3 km. ONEMI stated that Alert Level Yellow (the middle level on a three-color scale) remained in place for the communities of Pinto and Coihueco, noting that the public should stay at least 3 km away from the crater on the W and SW flank and 5 km away on the NE flank."
263300,Semeru,1/27/2021,"PVMBG reported that the eruption at Semeru continued during 27 January-2 February, though weather conditions often prevented visual confirmation. On 28 January incandescent material was seen being ejected 50 m above the summit. According to a news article a pyroclastic flow from the end of a lava flow traveled 2 km down the flank on 2 February. The Alert Level remained at 2 (on a scale of 1-4), with a general exclusion zone of 1 km and extensions to 4 km in the SSE sector."
300270,Sheveluch,1/27/2021,KVERT reported that a thermal anomaly over Sheveluch was identified in satellite images during 22-29 January. The Aviation Color Code remained at Orange (the second highest level on a four-color scale).
261080,Sinabung,1/27/2021,"PVMBG reported that at 1822 on 27 January an ash plume from Sinabung rose 500 m above the summit and drifted SE and E, according to a ground-based observer. Dense white plumes rose as high as 1 km above them summit during 28 January-2 February. The Alert Level remained at 3 (on a scale of 1-4), with a general exclusion zone of 3 km and extensions to 5 km in the SE sector and 4 km in the NE sector."
282030,Suwanosejima,1/27/2021,JMA reported that incandescence at Suwanosejima’s Ontake Crater was occasionally visible at night during 22-29 January. Intermittent explosions produced ash plumes that rose as high as 1.4 km above the crater rim and ejected bombs 200 m away from the crater. The Alert Level remained at 2 (on a 5-level scale).
241040,Whakaari/White Island,1/27/2021,"GeoNet reported that during the previous year temperatures of Whakaari/White Island’s steam and gas vents were regularly captured during helicopter overflights. These data showed a downward trend from temperatures of over 700 degrees Celsius in February 2020 to temperatures around 300 degrees Celsius recorded on 21 January. The recent gas-emission temperatures were similar to those measured in July 2018.

There was no evidence of eruptive activity observed during overflights in January nor signs of collapse in or near the active vents. A small amount of water had ponded on the 1978/90 Crater floor. Gas continued to be emitted from the active vents and from cooling lava that had erupted in December 2019, though the emission rates were the lowest recorded since that eruption. The Volcanic Alert Level remained at 1 and the Aviation Color Code remained at Green."
211060,Etna,2/3/2021,"INGV reported that Strombolian activity from all four of Etna’s summit craters, the Southeast Crater (SEC), the Northeast Crater (NEC), Bocca Nuova (BN), and Voragine (VOR), was visible during 1-7 February; the last time that had occurred was during 1998-1999. The strongest and almost continuous Strombolian explosions at SEC originated from two vents in the E part of the top of the cone. Tephra accumulated near the top of the cone and rolled down the flanks. Minor ash emissions rapidly dispersed. Less-intense Strombolian activity occurred at the S vent. Intra-crater Strombolian activity at NEC sometimes produced nighttime crater incandescence. Strombolian activity at BN sometimes ejected coarse material beyond the crater rim, and rare ash emissions that had diffuse ash content. On 5 February scientists observed explosions from three vents at the bottom of the crater that had formed cinder cones. Nearby was another cone that occasionally produced dense emissions that rapidly dispersed. Strombolian activity at VOR ejected material that sometimes rose above the crater rim and generated diffuse ash emissions. On 5 February lava flowed into BN, overlapping flows from the previous week."
263250,Merapi,2/3/2021,"BPPTKG reported that the 2021 lava dome continued to grow just below Merapi’s SW rim during 29 January-4 February. One pyroclastic flow descended the SW flank as far as 600 m. The 2021 lava dome volume was an estimated 117,400 cubic meters on 4 February, with a growth rate of about 12,600 cubic meters per day. A comparison of photos taken on 21 January and 4 February showed that the morphological changes in the summit area were attributed to the growth of the 2021 lava dome as well as from a new dome slowly growing in the summit crater. Electronic Distance Measurement (EDM) data showed no notable deformation. Seismic activity was lower than the previous week. BNPB noted that a total of 537 people remained evacuated (190 people from Sleman Regency and 347 from Klaten) as of 3 February. The Alert Level remained at 3 (on a scale of 1-4), and the public were warned to stay 5 km away from the summit."
263340,Raung,2/3/2021,"PVMBG reported that daily gray ash plumes rose as high as 1 km above Raung’s summit and drifted S and E during 3-6 February. Ash plumes rose 1.2-2 km above the summit during 7-9 February and drifted SE and E. Incandescence from the crater was often seen reflected in the emissions, and rumbling and roaring was sometimes heard. The Alert Level remained at 2 (on a scale of 1-4), and the public was warned to remain outside of the 2-km exclusion zone."
290240,Sarychev Peak,2/3/2021,"KVERT reported that the eruption at Sarychev Peak continued during 29 January-5 February, characterized by lava effusion from the crater onto the N flank. A thermal anomaly was identified in satellite images on 29 January and 1 February; weather clouds prevented observations on the other days. The Aviation Color Code remained at Yellow (the second lowest level on a four-color scale)."
311060,Semisopochnoi,2/3/2021,"AVO reported that a 6 February satellite image of Semisopochnoi showed small ash deposits extending in a narrow strip less than 3 km N of North Cerberus Crater. The deposits were likely the result of a small explosions that occurred during the previous week. Steam emission obscured view of the summit crater. The Aviation Color Code and the Volcano Alert Level were raised to Yellow/Advisory. A second ash deposit, similar to the first, was visible in a satellite image on 7 February. This deposit extended at least 3 km NE of North Cerberus Crater. Weather clouds obscured views of the S side of the volcano. The report noted that the ash plumes associated with the deposits had not been observed; they likely rose less than 3 km (10,000 ft) a.s.l. and were short lived. The Aviation Color Code and the Volcano Alert Level were raised to Orange/Watch."
282080,Aira,2/3/2021,"JMA reported that during 29 January-1 February incandescence from Minamidake Crater (at Aira Caldera’s Sakurajima volcano) was often visible nightly. Seven explosions generated eruption plumes that rose as high as 2 km above the crater rim and ejected bombs 1,000-1,300 km away from the crater. The sulfur dioxide emission rate was 1,100 tons per day on 2 February. The Alert Level remained at 3 (on a 5-level scale)."
283110,Asamayama,2/3/2021,"On 5 February JMA lowered the Alert Level for Asamayama to 1 (on a scale of 1-5) noting that no deformation or crater incandescence had been detected since late November 2020, sulfur dioxide emissions had trended downward beginning in December, volcanic earthquakes were recorded only occasionally since mid-December, and the number of small-amplitude volcanic tremors were recorded occasionally and had not increased."
268010,Dukono,2/3/2021,"Based on satellite and wind model data, and information from PVMBG, the Darwin VAAC reported that during 3-4, 6-7, and 9 February ash plumes from Dukono rose to 1.5-2.1 km (5,000-7,000 ft) a.s.l. and drifted S, SW, and NE. The Alert Level remained at 2 (on a scale of 1-4), and the public was warned to remain outside of the 2-km exclusion zone."
290380,Ebeko,2/3/2021,"Volcanologists in Severo-Kurilsk (Paramushir Island), about 7 km E of Ebeko, observed explosions during 29 January and 1-2 February that sent ash plumes to 2.3 km (7,500 ft) a.s.l. and drifted E. The Aviation Color Code remained at Orange (the second highest level on a four-color scale)."
268030,Ibu,2/3/2021,"PVMBG reported that during 3-9 February gray-and-white ash plume from Ibu rose 200-800 m above the summit and drifted in multiple directions. The Alert Level remained at 2 (on a scale of 1-4), and the public was warned to stay at least 2 km away from the active crater and 3.5 km away on the N side."
300130,Karymsky,2/3/2021,KVERT reported that a thermal anomaly over Karymsky’s summit crater was visible in satellite images on 2 February. Weather clouds obscured views on the other days during 30 January-5 February. The Aviation Color Code remained at Orange (the second highest level on a four-color scale).
332010,Kilauea,2/3/2021,"HVO reported that lava from a vent on the inner NW wall of Kilauea’s Halema`uma`u Crater streamed down the cone into a perched lava lake during 3-9 February. The western half of the lake dropped from 213 m on 3 February to 211 m on 4 February and stayed at that level during 5-6 February; the drop in lake level was likely the result of summit deflation that was detected by tiltmeters. The lake level had risen to 214 m by the morning of 7 February coincident with the onset of summit inflation. A small dome fountain was visible at the entry point of lava into the lake on 8 February. The stagnant E half of the lake, separated by a series of surface cracks, was about 5 m lowed than the W half."
300260,Klyuchevskoy,2/3/2021,"KVERT reported that Strombolian and sometimes Vulcanian activity at Klyuchevskoy continued during 29 January-5 February and lava advanced down the Apakhonchich drainage on the SE flank. A large bright thermal anomaly was identified daily in satellite images. Steam-and-gas plumes with some ash rose to 6 km (19,700 ft) a.s.l. and drifted 92 km in multiple directions. The Aviation Color Code remined at Orange (the second highest level on a four-color scale)."
264230,Lewotolok,2/3/2021,PVMBG reported that the eruption at Lewotolo continued during 3-9 February. Gray-and-white ash plumes rose 200-700 m above the summit and drifted E and SE. During 5-9 February Strombolian explosions ejected material 100-350 m above the summit and incandescent material was ejected 300-500 m SE from the crater. Rumbling and occasional banging sounds were reported. The Alert Level remained at 3 (on a scale of 1-4) and the public was warned to stay 4 km away from the summit crater.
342110,Pacaya,2/3/2021,"On 6 February INSIVUMEH reported increased Strombolian activity and a higher number of explosions at Pacaya’s Mackenney Crater. The explosions rattled nearby houses and ejected ballistics as far as 500 m from the crater. Ash plumes rose as high as 650 m above the summit and drifted 5 km W, NW, and N. Ashfall was reported in areas downwind including San Francisco de Sales, El Cedro, Calderas, El Bejucal, and Mesías Altas. Lava effusion also increased and two active lava flows, 800 and 1,200 m long, were advancing. On 8 February ash plumes rose almost 600 m and drifted 30 km NW and W, and 10 km N. Explosions ejected ballistics as far as 300 m from the crater."
341090,Popocatepetl,2/3/2021,"CENAPRED reported that each day during 3-9 January there were 14-34 steam, gas, and ash emissions from Popocatépetl. Minor crater incandescence from the crater was visible during a few of the nights. An explosion at 2138 on 6 February generated an eruption plume with low ash content that rose 2 km above the summit and drifted NE. The Alert Level remained at Yellow, Phase Two (middle level on a three-color scale)."
300270,Sheveluch,2/3/2021,KVERT reported that a thermal anomaly over Sheveluch was identified in satellite images on 29 January as well as 2 and 4 February. Weather clouds obscured views of the volcano on the other days during 30 January-5 February. The Aviation Color Code remained at Orange (the second highest level on a four-color scale).
261080,Sinabung,2/3/2021,"PVMBG reported that the eruption at Sinabung continued during 3-9 February, though weather conditions sometimes prevented visual confirmation. Dense white plumes rose as high as 1 km above the summit and drifted in multiple directions. An eruptive event was recorded on 5 February but was not seen, and on 6 February a pyroclastic flow traveled 2.5 km down the flank. The Darwin VAAC noted that ash plumes rose to 3 km (10,000 ft) a.s.l. and drifted W and NNW that same day. On 7 February ash plumes rose 1 km above the summit and drifted E, SE, and S, causing ashfall in the Karo Regency. The Alert Level remained at 3 (on a scale of 1-4), with a general exclusion zone of 3 km and extensions to 5 km in the SE sector and 4 km in the NE sector."
360150,Soufriere St. Vincent,2/3/2021,"University of the West Indies Seismic Research Centre (UWI-SRC) and National Emergency Management Organisation (NEMO) reported that the lava dome in Soufrière St. Vincent’s main crater continued to grow during 1-9 February. Gas data analysis conducted during a field visit showed that sulfur dioxide emissions were first detected on 1 February, suggesting that ground water was drying up and no longer interacting with the gas species. The dome had an estimated volume of 5.93 million cubic meters. Scientists observed damaged vegetation, likely caused by fire, on the NW part of the crater (just N of the dome). A report on 6 February stated that the dome continued to spread laterally N and S, with N as the dominant growth direction. Gas-and-steam continued to rise from the top of the dome as well as along the contact of the old and new domes. Scientists visited the Wallibou Hot Spring area on 7 February after a report of anomalously higher temperatures and gas odors; they collected water samples and took temperatures measurements for later analysis. Initial findings suggested the presence of hydrogen sulfide in that area and temperatures that had increased around 5-6 degrees; the lead scientist noted that based on their findings there was no increased risk associated with the hot springs. NEMO reminded the public to avoid the volcano and that descending into the crater remained extremely dangerous. The Alert Level remained at Orange (the second highest level on a four-color scale)."
282030,Suwanosejima,2/3/2021,JMA reported that incandescence at Suwanosejima’s Ontake Crater was occasionally visible at night during 29 January-5 February. Intermittent explosions produced ash plumes that rose as high as 1.2 km above the crater rim and ejected bombs 300 m away from the crater. The Alert Level remained at 2 (on a 5-level scale).
211060,Etna,2/10/2021,"INGV reported that Strombolian activity from all four of Etna’s summit craters, the Southeast Crater (SEC), Northeast Crater (NEC), Bocca Nuova (BN), and Voragine (VOR), was visible during 8-14 February. The frequency and intensity of explosions at SEC were variable; almost continuous strong explosions originated from two vents in the E part of the top of the cone. Tephra accumulated near the top of the cone and rolled several tens of meters down the flanks. Minor ash emissions rapidly dispersed. Less-intense Strombolian activity occurred at the S vent (also called the saddle vent). Intra-crater Strombolian activity at NEC sometimes produced nighttime crater incandescence. The activity at BN sometimes ejected coarse material beyond the crater rim, and rare emissions that had diffuse ash content. The the VOR Strombolian explosions ejected material that sometimes rose above the crater rim and generated diffuse ash emissions.

During the morning of 15 February explosive activity at SEC gradually intensified. Activity originated from the E vents but sometimes intense explosions occurred at the saddle vent. A significant increase in tremor amplitude began at 1700. Tremor amplitude waned at 2100, the same time that explosive activity decreased. At 1700 on 16 February lava began advancing down the E flank of SEC. Part of the cone collapsed at 1705 and generated a pyroclastic flow that traveled 1.5 km along the W wall of the Valle de Bove. An ash plume rapidly dispersed to the S. Explosive activity at SEC increased and lava fountaining began at 1710. Ash clouds drifted S. Lava flows advanced into the Valle de Bove, reaching an elevation of 2,000 m by 1759 at the latest. Lapilli, 1 cm in diameter, was reported in Nicolosi (16 km S) and Mascalucia (19 km S), and ash and lapilli fell in Catania (29 km SSE). Ashfall was also reported in Syracuse, 60-80 km SSE. Another lava flow advanced N into the Valle del Leone. Lava fountains were about 500 m tall, possibly as tall as 600 m. Tremor amplitude began to decrease at 1750 and lava fountains ceased around 1800. Lava effusion from SEC gradually diminished; the flow in the Valle de Bove was a few kilometers long and smaller flows that had traveled N and S reached an elevation of 2,900. Strombolian activity persisted at SEC overnight during 16-17 February and ceased at 0715 on 17 February. Explosions at VOR were sporadic."
263250,Merapi,2/10/2021,"BPPTKG reported that the 2021 lava dome continued to grow just below Merapi’s SW rim during 5-11 February. The lava-dome volume was an estimated 295,000 cubic meters on 11 February, with a growth rate of about 48,900 cubic meters per day. Incandescent avalanches of material were occasionally visible; they traveled 700 m SW in the upper parts of the Krasak and Boyong drainages during 9-10 February. Weather conditions prevented visual observations of the lava dome in the summit crater. Seismicity was higher than the previous week. Electronic Distance Measurement (EDM) data showed no notable deformation. The Alert Level remained at 3 (on a scale of 1-4), and the public were warned to stay 5 km away from the summit."
263340,Raung,2/10/2021,"PVMBG reported that daily gray ash plumes rose as high as 2.5 km above Raung’s summit during 10-16 February. Ash plumes were sometimes dense and drifted N, NE, E, and S. The Alert Level remained at 2 (on a scale of 1-4), and the public was warned to remain outside of the 2-km exclusion zone."
290240,Sarychev Peak,2/10/2021,KVERT reported that a thermal anomaly over Sarychev Peak was identified in satellite images during 5-12 February. The Aviation Color Code remained at Yellow (the second lowest level on a four-color scale).
282080,Aira,2/10/2021,"JMA reported that during 8-15 February incandescence from Minamidake Crater (at Aira Caldera’s Sakurajima volcano) was often visible nightly. One explosion and five eruptive events generated eruption plumes that rose 1.4-1.5 km above the crater rim and ejected bombs 800-1,100 km away from the crater. The sulfur dioxide emission rate was high, at 2,500 tons per day on 9 February. The Alert Level remained at 3 (on a 5-level scale)."
268010,Dukono,2/10/2021,"Based on satellite and wind model data and information from PVMBG, the Darwin VAAC reported that during 12-13 February ash plumes from Dukono rose to 1.5-1.8 km (5,000-6,000 ft) a.s.l. and drifted E. The Alert Level remained at 2 (on a scale of 1-4), and the public was warned to remain outside of the 2-km exclusion zone."
290380,Ebeko,2/10/2021,"Volcanologists in Severo-Kurilsk (Paramushir Island), about 7 km E of Ebeko, observed explosions during 29 January and 1-2 February that sent ash plumes to 3.6 km (11,800 ft) a.s.l. and drifted in multiple directions. The Aviation Color Code remained at Orange (the second highest level on a four-color scale)."
342090,Fuego,2/10/2021,"INSIVUMEH reported that continuous avalanches of material at Fuego during 9-10 February descended the Ceniza (SSW), Seca (W), Trinidad (S), Taniluyá (SW), Las Lajas (SE), and Honda drainages. There were 8-12 explosions per hour, generating ash plumes that rose as high as 1.1 km above the crater rim that drifted 15-20 km W and SE. Ashfall was reported in areas downwind including Santa Sofía, Panimache, Morelia, and Yucales, and shockwaves were audible up to 15 km away. The number of explosions increased to 3-6 per hour during 11-12 February. Ash-and-gas plumes rose to 1.1 km and drifted W and SW, causing ashfall in Sangre de Cristo, Palo Verde, and Yepocapa. Shock waves were felt by nearby residents. Avalanches of material descended the flanks, reaching vegetated areas.

During 12-13 February incandescent material was ejected 200 m above the summit and shock waved vibrated local structures. A lava flow had traveled 1 km down the Ceniza drainage, spalling blocks from the flow front that reached vegetated areas. By 14 February the lava flow had lengthened to 1.5 km and a lava flow in the Seca drainage traveled 500 m. During 1020-1023 a series of pyroclastic flows traveled several hundred meters down the Ceniza. Ash plumes from explosions rose 850 m and drifted NE, E, and SE, and caused ashfall in Alotenango, El Porvenir, and Finca La Reunion, in the department of Sacatépequez. During 14-15 February explosions ejected incandescent material 100 m above the summit and rattled nearby structures. Ash plumes rose as high as 450 m and drifted short distances E. Lava flows remained active; they were 800 and 200 m long in the Ceniza and Seca drainages, respectively. Block avalanches from the lava-flow fronts reached vegetated areas.

The lava effusion rate had steadily decreased during the late morning of 15 February. During the afternoon explosions, occurring at a rate of 14-30 per hour, produced ash plumes that rose 850-1,050 m above the summit and drifted as far as 50 km E, NE, and N. Ash fell in Porvenir and Alotenango. Activity continued to decrease through the day, characterized by a reduction in the explosion rate, less intense summit incandescence, and low RSAM values. INSIVUMEH declared an end to the effusive eruption phase. Explosions (12-14 per hour) generated ash plumes that rose over 1 km and drifted 130 km N, NE, and E."
272020,Kanlaon,2/10/2021,"PHIVOLCS reported slightly increased seismic activity and volcanic gas flux at Kanlaon. The seismic network recorded 28 volcanic earthquakes during 11-13 February with local magnitudes between 0.7 and 2.2. They were located at shallow depths around 10 km across the N to E portions of the edifice. The sulfur dioxide emission rate on 13 February was 1,130 tonnes per day, the highest value recorded this year; sulfur dioxide emissions had been higher than background levels of 300 tonnes/day since June 2020. Ground deformation data from continuous GPS and tilt measurements indicated slight inflation of the lower and middle flanks since June 2020. Increased seismic activity continued through 16 February; from 0800 on 14 February to 0800 on 16 February there were a total of 59 earthquakes. The Alert Level remained at 1 (on a scale of 0-5) and PHIVOLCS reminded the public to remain outside of the 4-km-radius Permanent Danger Zone."
300130,Karymsky,2/10/2021,"KVERT reported that activity at Karymsky had decreased; strong explosions were last observed on 2 January and a thermal anomaly was last detected in satellite images on 5 February. The Aviation Color Code was lowered to Yellow (the second lowest level on a four-color scale) on 11 February and then lowered to Green, the lowest level, on 16 February. Gas-and-steam emissions persisted."
255060,Kavachi,2/10/2021,Satellite data showed discolored water around and to the SW of Kavachi on 25 January. Discolored water was not obviously visible in 20 January images; weather clouds prevented views of the area in images through 14 February.
332010,Kilauea,2/10/2021,"HVO reported that a vent on the inner NW wall of Kilauea’s Halema`uma`u Crater continued to supply the lava lake during 10-16 February. The western part of the lake deepened from 215 m to around 217 m and the lake surface actively overturned at “plate” boundaries. The W end of the lava lake was perched by 3 m above the distal margin of recent overflows. A series of surficial cracks separated the W part of the lake from the stagnant E part. Lava spillovers just N of the inlet of lava sporadically flowed around the NW margin of the perched lake. Gas jetting at two locations above the W vents and two bursts of spatter were observed during 9-10 February. The sulfur dioxide emission rate was 1,600 and 1,100 tons/day on 10 and 12 February, respectively. During 15-16 February a few lava flows were visible along the N and E margins of the E part of the lake."
300260,Klyuchevskoy,2/10/2021,"KVERT reported that activity at Klyuchevskoy notably decreased, with the eruption likely ending on 8 February. The temperature of the thermal anomaly identified in satellite images abruptly dropped on 7 February, and the magnitude of volcanic tremor decreased during 7-8 February and continued to decline through 12 February. Strombolian activity was not visible at night during 11-12 February. The Aviation Color Code was lowered to Yellow (the second lowest level on a four-color scale) on 12 February.

The Tokyo VAAC reported that re-suspended ash was identified in satellite images during 12-13 February. On 15 February an ash plume rose to 5.2 km (17,000 ft) a.s.l. and drifted NE."
264230,Lewotolok,2/10/2021,"PVMBG reported that the eruption at Lewotolo continued during 9-15 February. Gray-and-white ash plumes rose 400-1,000 m above the summit and drifted E and SE. Strombolian explosions ejected material 500 m SE on 13 February. The Alert Level remained at 3 (on a scale of 1-4) and the public was warned to stay 4 km away from the summer crater."
342110,Pacaya,2/10/2021,"INSIVUMEH reported that a during 9-10 February Strombolian explosions at Pacaya’s Mackenney Crater ejected material 200-300 high and away from the crater. Ash clouds occasionally rose as high as 650 m and drifted 10 km W and SW. A 1.3-km-long lava flow was active on the S flank; block avalanches from the front of the lava flow descended 200 m. Activity increased around 1600 on 10 February. Strombolian explosions ejected incandescent material 500 m above the crater rim and produced gas-and-ash plumes that drifted W. Ashfall was reported in the villages of El Patrocinio (about 5 km W) and El Rodeo (4 km WSW). During 11-12 February material was ejected 300-500 m above the crater. Ash plumes rose 950 m and drifted N, causing ashfall in San Francisco de Sales (5 km N), San Jose Calderas, and Concepción el Cedro (9 km NNW).

Seismic data recorded pulses of increased activity during the morning of 12 February and again around 1400 on 13 February. Explosions ejected material 300-500 m above the crater. Ash-and-gas plumes rose almost 500 m and drifted 6 km W, N, and NE, causing ashfall in Santa Elena Barillas (6 km ENE), Mesillas Bajas (5 km NE), and Mesillas Altas. Another pulse of activity was recorded at 1145 on 14 February. Material was ejected as high as 250 m. Ash plumes rose less than 400 m and drifted 5 km E. A 650-m-long lava flow in the SSW flank was active on 15 February. Explosions continued to ejected material as high as 250 m above the vent."
344020,San Cristobal,2/10/2021,"The Washington VAAC reported that on 14 February an ash cloud from San Cristóbal rose to 2.3 km (7,500 ft) a.s.l. and drifted SW based on satellite data, webcam images, and weather models. A thermal anomaly was also identified."
343100,San Miguel,2/10/2021,"SNET stated that San Miguel’s seismic network recorded long-lasting and continuous periods of volcanic tremor that began on 7 February and continued through 14 February. Discrete earthquakes from minor rock fracturing were also detected. RSAM values fluctuated between 25 and 75 units, below normal values around 150 units."
300270,Sheveluch,2/10/2021,KVERT reported that a thermal anomaly over Sheveluch was identified in satellite images during 5-12 February. The Aviation Color Code remained at Orange (the second highest level on a four-color scale).
261080,Sinabung,2/10/2021,"PVMBG reported that the eruption at Sinabung continued during 10-16 February, though weather conditions sometimes prevented visual confirmation. Dense white plumes rose as high as 1 km above the summit and drifted in multiple directions. During 12-14 February pyroclastic flows traveled as far as 2 km down the E and SE flanks. Avalanches descended 500-1,500 m down the E, SE, and S flanks. The Alert Level remained at 3 (on a scale of 1-4), with a general exclusion zone of 3 km and extensions to 5 km in the SE sector and 4 km in the NE sector."
360150,Soufriere St. Vincent,2/10/2021,"University of the West Indies Seismic Research Centre (UWI-SRC) and National Emergency Management Organisation (NEMO) reported that the lava dome in Soufrière St. Vincent’s main crater continued to grow during 10-16 February. Gas-and-steam continued to rise from the top of the dome as well as along the contact of the old and new domes. The dome also grew taller and spread laterally to the NW and SE. By 12 February the it was 90 m tall, 618 m long, 232 m wide, and had an estimated volume of 6.83 million cubic meters. Four additional seismometers were installed, strengthening the seismic network. NEMO reminded the public to avoid the volcano and that descending into the crater remained extremely dangerous. The Alert Level remained at Orange (the second highest level on a four-color scale)."
282030,Suwanosejima,2/10/2021,JMA reported that incandescence at Suwanosejima’s Ontake Crater was occasionally visible at night during 5-12 February. Intermittent eruptive events produced ash plumes that rose as high as 1.2 km above the crater rim and ejected bombs 500 m away from the crater. Ashfall was reported in Toshima village (4 km SSW). The Alert Level remained at 2 (on a 5-level scale).
273070,Taal,2/10/2021,"PHIVOLCS reported that geochemical data collected from Taal’s Main Crater lake indicated a continuous acidification of the water from pH 2.79 to 1.59 between January 2020 and February 2021. A maximum temperature of 77.1 degrees Celsius was unseasonably high, and carbon dioxide/hydrogen sulfide gas flux ratios were consistent with shallow magma degassing. Tilt data indicated minor deflation around Main Crater, though minor inflation was consistently recorded across the Taal region as indicated by analysis of GPS data, InSAR, and microgravity changes.

A total of 68 relatively weak tremor signals were detected during 13-15 February; 50 of those were recorded during 0500-1500 on 15 February. The events on 15 February ranged in duration from two to five minutes and occurred at depths less than 1 km. The depth and location of the earthquakes suggested increased hydrothermal activity beneath Taal Volcano Island. Increased seismic activity continued through 16 February; from 0800 on 15 February to 0800 on 16 February there were a total of 98 earthquakes. The Alert Level remained at 1 (on a scale of 0-5) and PHIVOLCS strongly recommended no entry onto the island, and the Main Crater and the Daang Kastila fissure (along the walking trail) was strictly prohibited."
